music_id,chroma_0_mean,chroma_0_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_centroid_mean,chroma_flux_mean,chroma_max,chroma_min,chroma_spread_mean,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,onset_rate,spectral_centroid_mean,spectral_decrease_mean,spectral_flux_mean,spectral_rolloff_mean,spectral_spread_mean,zcr_mean,zcr_std,category
10,252.04669189453125,609.4221801757812,328.4510192871094,759.452392578125,179.124755859375,290.629638671875,157.60528564453125,287.7527160644531,214.2305450439453,527.7172241210939,136.24896240234378,260.01351928710943,195.01193237304688,302.7948913574219,319.3201904296875,628.0708618164062,162.22421264648438,277.06350708007807,117.4447784423828,224.26724243164062,119.45339965820312,229.0980682373047,263.92324829101557,637.726806640625,5.531480476463583,645.9846801757812,13001.01171875,12.957274436950685,11.018672756231792,-0.2837676405906677,0.6330052018165588,-0.4111086428165436,0.5888373255729675,-0.2499260008335113,0.6006286144256592,-0.10222426801919936,0.5541234016418457,-0.20594801008701324,0.7450632452964783,0.14803871512413025,0.6160776615142822,-0.984399914741516,0.5763416290283203,1.5876394510269165,0.5657533407211304,-0.4629086554050446,0.5171493291854858,0.3118276000022888,0.6034767627716064,-0.24533824622631076,0.7107219099998474,0.12640826404094696,0.6927533149719238,2.199022656597068,5.2711556594291435,-0.5836695948486456,0.6945083737373352,343.859649122807,273.4013450594461,83.77314172175852,69.26905289215846,0
11,548.4010009765625,1416.36474609375,303.6839294433594,649.420654296875,330.2769775390625,608.8297729492188,524.6530151367189,1310.779052734375,517.478759765625,1303.4783935546875,409.35577392578125,1249.8984375,237.1126708984375,472.8266906738281,263.8984375,520.188232421875,294.1787414550781,609.8295288085938,361.0710144042969,736.8265991210938,276.19418334960943,632.55615234375,347.0568542480469,1170.3197021484375,5.526194166564442,1332.046142578125,13865.560546875,6.215800762176514,9.964250000329782,,0.5398373603820801,0.31899645924568176,0.5196360945701599,0.04039748013019562,0.6488564014434814,-0.11424791067838667,0.6282675862312317,-0.016120618209242817,0.982229232788086,-0.10609205067157744,,1.0416985750198364,0.5503509044647217,1.5938878059387207,0.7889158129692078,-0.015504534356296062,0.6646853685379028,1.0264334678649902,0.4819259941577912,-1.0622949600219729,0.5189747810363771,0.1221466064453125,0.5246079564094543,3.8982674366948022,13.007087341563025,-0.42169859406840576,1.4316774606704712,709.2105263157895,1213.0688162485174,128.23442079390946,152.62292950174083,3
12,780.5726928710938,931.1768798828124,879.4962768554688,1223.9781494140625,735.801025390625,917.7227783203124,973.4896240234376,1178.0714111328125,770.3120727539062,871.5863037109375,783.3614501953125,918.3921508789062,827.6868896484375,1011.9494018554688,1108.9476318359377,1354.7181396484375,982.5914306640624,1203.1695556640625,821.728271484375,1147.51611328125,1015.2725219726562,1289.8046875,894.84326171875,1379.353515625,5.493399393169482,3026.1650390625,,11.075765609741213,10.61181118815553,0.21775464713573456,0.5433940291404724,-0.02694094926118851,0.5443791151046753,-0.1264561116695404,0.6091611385345459,0.14324182271957395,0.6073784828186035,-0.0905955135822296,0.9940996170043944,-0.07589230686426163,0.8937464952468872,-0.9248012900352478,0.6586537361145021,1.3085254430770874,0.7126598954200745,0.138690248131752,0.5017429590225221,0.2375277727842331,0.6765775084495544,0.2241250425577164,0.5182245969772339,0.18104363977909088,0.5774613618850708,9.780696478513217,63.61858441344327,0.006516882298901877,6.5103373527526855,2385.5263157894738,3121.2856575194514,461.2673432882611,205.2324700187748,2
13,304.66375732421875,725.259521484375,259.78463745117193,430.85723876953125,254.5063018798828,439.7322692871094,,640.4622192382812,269.84536743164057,558.2462768554689,410.0210876464844,1441.8570556640625,342.79083251953125,1024.5576171875,183.810791015625,416.1473388671875,163.03944396972656,378.5619812011719,186.11219787597656,299.913818359375,218.0319061279297,313.7666320800781,234.1414337158203,385.10687255859375,5.544999141918209,825.1043090820312,14727.0400390625,9.690367698669434,9.946215910148014,-0.04845384880900383,0.400288850069046,-0.12213340401649475,0.4226938784122467,-0.05507534369826317,0.4462200701236725,0.2427995055913925,0.4137360751628876,-0.10482820868492126,,0.1280766874551773,0.6110460758209229,0.2931944727897644,0.4995886385440826,,0.4636792838573456,0.2181337922811508,0.5279185771942139,1.1150743961334229,0.4584139287471771,0.3457189202308655,0.453097254037857,0.08579365909099579,0.4238642752170563,3.498445135495336,4.994202656003103,-0.5260419644651032,0.9551407694816588,300.8771929824561,224.1726255267337,69.37487208594078,68.56331313089926,3
14,276.74459838867193,347.73248291015625,151.8281707763672,172.26077270507812,355.92803955078125,481.9469604492188,272.807373046875,555.6283569335939,269.06591796875,526.038818359375,291.7200927734375,509.7639465332031,410.6224365234375,723.8995971679688,311.30322265625,525.8528442382811,228.7510681152344,366.115966796875,176.392578125,,137.58976745605472,206.3979034423828,154.6238250732422,245.6685333251953,5.323031410407375,562.4073486328125,7527.68994140625,13.955446243286133,10.756423825371204,-0.2347516864538193,0.6712026000022888,0.0818014144897461,0.6139525175094604,-0.005402481649070978,0.678668200969696,-0.1066942885518074,0.5817063450813293,-0.2839834690093994,0.7097349166870117,-0.25932401418685913,0.7507342696189879,-1.0651549100875854,0.6697533130645752,1.543712496757507,0.563595175743103,0.13204102218151093,0.4962945580482483,0.4410081207752228,0.6110547780990601,0.08057296276092529,0.5403919816017151,-0.2106817960739136,0.6203905344009399,1.099511328298534,6.385514268978626,-0.5330835713977707,0.5738579630851746,365.3508771929824,247.38859666045246,89.38045900610891,48.703062913734044,0
15,326.5140686035156,378.53228759765625,226.67214965820312,239.6426239013672,253.19967651367188,222.36769104003903,315.4924011230469,373.6729736328125,464.1910705566406,685.9293212890625,455.3976135253906,625.9957275390625,474.5323791503906,749.4949340820312,306.92181396484375,349.143310546875,241.4516906738281,262.55752563476557,302.25982666015625,351.0269470214844,255.65802001953125,346.97784423828125,233.86854553222656,300.7156982421875,5.066751363106914,635.4458618164062,6722.5439453125,12.92782974243164,9.678292102723738,0.10559949278831482,0.6084743738174438,0.04823820292949677,0.6391866207122803,-0.05402956530451775,0.6336515545845032,0.1310545653104782,0.7973383665084839,0.019710389897227287,1.355893850326538,-0.09519874304533003,0.7026901245117188,0.09734175354242323,0.4385824203491211,1.4327925443649292,0.5582447052001953,0.5556131601333618,0.5985651612281799,0.17040607333183289,0.5063335299491882,0.4446195960044861,0.5255006551742554,-0.08754449337720871,0.5710358619689941,5.997334517992004,7.307090112328173,-0.4523469486867117,0.9022826552391052,300.8771929824561,497.4953729551643,119.23879295328324,59.33286787892411,3
16,229.85546875,296.8389892578125,267.24484252929693,378.5635986328125,236.26055908203125,287.44818115234375,188.5610809326172,266.9097900390625,303.87481689453125,381.8247375488281,428.2446899414063,543.7924194335939,512.6719970703125,836.5361328125,464.8254089355469,675.1470336914062,281.6785888671875,337.5605163574219,279.48297119140625,432.6568298339844,252.198974609375,342.1194152832031,282.7406921386719,397.9926452636719,5.365371376764199,1149.554931640625,9190.603515625,0.36382633447647095,9.095986921442707,0.2605721652507782,0.4788810908794403,0.07125084102153778,0.4483363032341003,0.14047963917255402,0.4129978120326996,-0.033994439989328384,0.4638809859752655,0.02043232135474682,0.961670994758606,-0.2840108871459961,0.8821726441383362,,0.64534592628479,0.8356844782829285,0.7342213988304138,-0.5026959776878357,0.5176588892936707,-0.1321060061454773,0.4947419464588165,-0.19763176143169406,0.5163948535919191,0.07784151285886765,0.4929221868515015,4.4666396575077405,47.20514720846201,0.008140421387948328,1.6219732761383057,1482.8947368421052,2160.4307564351147,196.0943097926673,94.30488769293234,2
17,659.098876953125,974.7567749023438,526.8063354492189,643.2620239257812,695.8834838867188,1051.529296875,424.5779113769531,483.834228515625,449.5003967285156,578.0421142578125,472.3010559082031,483.15655517578125,702.3156127929688,969.0402221679688,756.4463500976562,986.9164428710938,775.9520263671875,1162.0631103515625,974.4021606445312,1336.989990234375,661.3072509765625,681.9151611328125,647.7542114257812,970.2347412109376,5.7651997703125195,1385.9366455078125,15899.236328125,2.1082799434661865,9.551677189693368,-0.19403447210788727,0.6812250018119812,-0.09569019079208374,0.5782415866851807,0.04229975491762161,0.5894675850868225,-0.3050972521305084,0.6609711050987244,-0.13354527950286865,1.193753004074097,0.029932281002402306,1.0773206949234009,-0.07649893313646318,0.7848230004310608,2.0069334506988525,0.6068724393844604,0.2311488389968872,0.6878951787948608,0.7309616804122925,0.594499945640564,0.2690127193927765,0.6692331433296204,-0.13940390944480896,0.6461589932441711,5.264326965792981,23.413079481986625,0.016038436831832068,2.198357105255127,795.1754385964913,781.5574251616232,166.93584597201186,100.60846200045928,1
18,267.4580078125,644.3128051757812,443.0082702636719,1298.6195068359375,473.3455505371094,1165.83984375,163.86949157714844,292.82489013671875,362.9790344238281,1164.5198974609375,318.99853515625,859.3347778320312,136.83807373046878,359.0445556640625,104.46696472167969,279.27597045898443,107.06206512451172,247.97186279296875,174.61138916015625,582.1156005859375,169.85076904296875,446.6912841796875,178.12554931640625,425.7874755859375,5.828618385695593,905.7100219726562,17252.384765625,10.401424407958984,10.120207849548773,-0.5363430380821228,0.9652380943298341,-0.462008386850357,0.9357751607894896,-0.06534423679113388,,-0.06726613640785217,0.8504830002784729,-0.15563541650772095,1.4945735931396484,0.2060568630695343,0.9056501984596252,0.8526377081871033,0.6836283802986145,0.9348137974739076,0.6151188611984253,0.3808075189590454,0.7527531981468201,0.21123039722442627,0.6772318482398987,-0.2181185483932495,0.6785826086997986,-0.4119467437267304,0.9696013331413268,2.9320302087960908,4.84385857473746,-0.5524383047256689,0.6610509753227234,472.8070175438596,101.72412891823319,58.0588775247763,48.33477645037903,0
19,134.21311950683594,222.9255523681641,302.23602294921875,541.7703857421875,226.3729248046875,552.60986328125,196.45054626464844,396.3175659179688,206.6698303222656,314.7781677246094,495.6326904296875,1051.017578125,403.2696228027344,787.0001831054688,155.57960510253906,309.7251281738281,163.00572204589844,339.0601806640625,643.09130859375,1843.190673828125,1795.3565673828125,5159.00439453125,1116.499755859375,2468.410888671875,5.680618746929457,908.3759155273438,40724.59765625,0.3312630653381348,4.990186993855672,-0.10707104951143263,0.8245588541030884,-0.17501917481422424,1.044580578804016,-0.416267603635788,1.1757164001464844,-0.5247794985771179,0.8507633805274963,-0.6968382596969604,1.230344533920288,,0.8919914960861206,-0.5421493053436279,,1.0870499610900881,0.6552447676658629,0.3089953064918518,0.6677025556564331,0.658865749835968,0.7069076895713806,0.09921541064977646,0.9160782694816588,-0.1739625185728073,0.9250284433364868,1.0328742780986229,21.154019479364432,-0.13661953158312412,0.6380537152290344,816.6666666666665,175.82965703951172,99.63231583448906,76.68383005706734,0
20,594.776611328125,,548.1902465820311,509.484375,535.457275390625,453.7104797363281,506.7768859863281,484.2816467285156,552.7962036132811,577.4387817382812,550.0169067382811,596.8439331054688,654.94384765625,775.343017578125,509.5060424804688,622.912841796875,520.1978149414061,611.2905883789062,620.2064819335938,678.8978881835938,615.9407958984375,583.399169921875,638.4478759765625,605.8052368164062,5.489346739458652,1520.2706298828125,9023.462890625,4.086477756500243,11.050596861682232,0.27712422609329224,0.5323229432106018,0.003022060496732593,0.5143301486968994,0.1850762963294983,0.4915460348129273,0.2549545168876648,0.56998610496521,0.02144034020602703,1.0539467334747314,0.4905356764793396,0.8146631121635437,,0.8327193856239319,0.9601431488990784,0.6874739527702332,-0.006891190074384213,0.6848729252815247,0.8006894588470459,0.5642908215522766,-0.2728957831859589,0.5650792121887207,-0.08413673937320709,0.5776519775390625,8.96268325188805,48.4854764135724,0.031858310840474545,2.976496458053589,1783.771929824561,6329.821622703123,371.4556752557552,223.12855564512262,2
21,320.4591369628906,472.31298828125,301.23333740234375,359.19415283203125,356.3475036621094,525.0802001953125,378.18560791015625,496.7603149414063,336.42010498046875,395.99847412109375,413.65728759765625,508.3116760253906,635.6141967773438,826.9144287109375,345.1324462890625,409.5455932617188,,437.883544921875,257.15896606445307,335.3189697265625,394.4237060546875,535.6370849609375,454.84619140625,521.3589477539061,5.378442248925613,1234.007568359375,7403.08935546875,4.271774291992188,10.478897650547443,0.060122489929199226,0.4730376303195954,0.24676953256130216,0.4306202530860901,0.07846473902463913,0.4941295981407166,0.20079588890075686,0.5062206387519836,0.2321758419275284,0.9325999021530152,-0.13866271078586578,0.8399026393890381,0.002515705768018961,0.5941348075866699,0.7900804281234741,0.5395328998565674,-0.2404933422803879,0.4895374476909638,0.23450474441051486,0.4665766358375549,-0.06712830811738968,0.5081828236579895,0.2132701277732849,0.5212253332138062,4.699971579914862,44.538819521060354,-0.1127130119434439,1.6662217378616333,1977.1929824561405,3349.0666217564626,267.08110163064856,125.90760670289944,2
22,597.3617553710938,889.5855712890625,285.72589111328125,329.3729553222656,358.7844543457031,404.8266906738281,427.186767578125,535.487548828125,296.1494445800781,356.0668640136719,266.6288452148437,256.0799560546875,373.9585876464844,377.4820251464844,447.5018005371094,446.041015625,357.08642578125,320.9426574707031,477.362060546875,653.7822875976562,348.44403076171875,337.7021789550781,323.1780700683594,370.0502624511719,5.288375068185966,650.2982177734375,5689.609375,6.3053717613220215,11.394403205258358,0.3812420964241028,0.5281103253364563,0.11147693544626236,0.41889649629592896,0.4139021039009094,0.5157154798507689,0.17562875151634216,0.4783223569393158,0.06865327805280685,1.1308141946792605,0.17736059427261353,1.1452502012252808,0.9250405430793762,0.878278911113739,1.3339966535568235,0.5712223052978516,-0.12166446447372435,0.8335118293762207,0.8650922179222107,0.6941850781440735,0.3674008548259735,0.8378956317901611,-0.19715262949466705,0.6055432558059692,2.265659706796979,8.99195866640477,-0.15446266896953836,1.0959519147872925,451.31578947368416,411.31691257527365,91.34510896581442,75.40903894368958,1
23,519.9236450195311,568.8895874023438,645.6851806640625,795.4158325195312,424.2484130859375,528.6981201171875,851.4991455078125,925.0528564453124,608.9049682617188,734.6677856445312,450.3094482421875,412.9539489746094,580.6618041992188,623.7982788085938,571.4585571289062,578.01513671875,777.2951049804688,869.744140625,640.2852783203125,864.708740234375,798.9273681640625,1102.2386474609377,1095.7325439453123,1632.11328125,5.515177343113209,1710.5623779296875,11319.2587890625,3.368752241134644,10.318558059276867,-0.022376351058483124,0.5007480382919312,0.1330094188451767,0.4858312010765076,-0.09271983802318573,0.4814976453781128,-0.1820257008075714,0.4530161917209625,0.04703618213534355,0.9459587335586548,-0.13102877140045166,1.0193777084350586,-0.13616976141929624,0.9613702297210692,0.8751421570777893,0.7263504266738892,-0.5780012011528015,0.693535566329956,0.5731012225151062,0.559739887714386,0.01269453391432762,0.6931564211845398,-0.14101000130176544,0.5207467079162598,6.8969346956908035,25.55296553416047,-0.15727788811261115,2.57586932182312,1096.0526315789473,1183.3572592512246,210.5120173376691,105.16260248122695,1
24,352.5732116699219,427.2682189941406,345.6586608886719,411.9349060058594,336.427978515625,412.946533203125,358.87689208984375,389.4732055664063,522.8021850585939,599.752685546875,388.76348876953125,379.3512878417969,321.0133361816406,391.4071960449219,249.5963287353516,288.8130798339844,261.42208862304693,306.2803649902344,329.8072204589844,391.5646362304688,329.0010681152344,386.83251953125,466.6490173339844,633.5521850585938,5.369174955553422,936.0303344726562,6272.60595703125,2.421999216079712,11.434945811989882,0.08398710936307907,0.4396851658821106,0.10365533828735353,0.477424144744873,0.2449783533811569,0.4237918555736542,-0.03204189240932465,0.4741111099720001,0.06041250377893447,1.2093726396560671,0.34540030360221863,1.1641472578048706,0.23492754995822904,0.7735713124275208,1.551949381828308,0.6061956286430359,-0.3660662472248077,0.5770042538642883,0.5310149192810059,0.5802030563354492,0.406376987695694,0.5406109690666199,0.20121905207633967,0.4634551703929901,5.464238116392715,28.955842815439677,-0.15657297499293246,1.4679812192916868,1160.5263157894735,2930.213629727683,206.97682350257583,118.054902664085,1
